Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-npnb,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,target,A,B,C,E,F,ShowProgressBar,D
15,1621253523822,17/05/2021 12:12:03,1621253522434,10,17/05/2021 22:12:02,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,Zone1,response_button_image,90118.73499996727,,,ICAR48_E.png,1,0,1,0,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
16,1621253524248,17/05/2021 12:12:04,1621253522872,10,17/05/2021 22:12:02,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,6,5,2,Screen 2,fixation,fixation,447.4969999999739,,,,,0,1,0,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
17,1621253562141,17/05/2021 12:12:42,1621253560771,10,17/05/2021 22:12:40,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,Zone2,response_button_image,37877.34500004444,,,ICAR50_F.png,1,0,1,0,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
18,1621253562581,17/05/2021 12:12:42,1621253561210,10,17/05/2021 22:12:41,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,7,6,2,Screen 2,fixation,fixation,447.5140000000247,,,,,0,1,0,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
19,1621253642836,17/05/2021 12:14:02,1621253641471,10,17/05/2021 22:14:01,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,buttonC,response_button_image,80239.0449999948,,,ICAR53_C.png,1,0,1,0,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
20,1621253643285,17/05/2021 12:14:03,1621253641908,10,17/05/2021 22:14:01,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,8,7,2,Screen 2,fixation,fixation,447.50500000000466,,,,,0,1,0,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
21,1621253693208,17/05/2021 12:14:53,1621253691827,10,17/05/2021 22:14:51,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,buttonA,response_button_image,49897.46000000741,,,ICAR54_A.png,1,0,1,0,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
22,1621253693646,17/05/2021 12:14:53,1621253692264,10,17/05/2021 22:14:52,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,fixation,fixation,447.49600000004284,,,,,0,1,0,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
23,1621253882719,17/05/2021 12:18:02,1621253880549,10,17/05/2021 22:18:00,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,buttonB,response_button_image,188265.53999999305,,,ICAR55_B.png,1,0,1,0,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
24,1621253883071,17/05/2021 12:18:03,1621253880982,10,17/05/2021 22:18:00,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,10,9,2,Screen 2,fixation,fixation,447.5139999999665,,,,,0,1,0,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
25,1621253947725,17/05/2021 12:19:07,1621253946333,10,17/05/2021 22:19:06,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,Zone1,response_button_image,65339.59499996854,,,ICAR56_E.png,1,0,1,0,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
26,1621253948147,17/05/2021 12:19:08,1621253946770,10,17/05/2021 22:19:06,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,fixation,fixation,447.5209999999497,,,,,0,1,0,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
27,1621253950388,17/05/2021 12:19:10,1621253949003,10,17/05/2021 22:19:09,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,advancementZone,continue_button,2227.469999983441,,,,,0,1,0,,,,,,end,,,,,,,,,
28,1621253950695,17/05/2021 12:19:10,1621253949005,10,17/05/2021 22:19:09,52673,2,task-mowt,,12731833,6028b4746965e3799e620f0b,3843624,,complete,,60a258c948246ede45e67d81,computer,Desktop or Laptop,Windows 10,Opera 76.0.4017.123,2560x1440,2520x1337,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,,,END TASK,,,,,797494,,,,,0,1,0,,,,,,,,,,,,,,,
1,1621253191877,17/05/2021 12:06:31,1621253191541,10,17/05/2021 22:06:31,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1621253207019,17/05/2021 12:06:47,1621253206719,10,17/05/2021 22:06:46,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,13450,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
3,1621253207472,17/05/2021 12:06:47,1621253207152,10,17/05/2021 22:06:47,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,fixation,449.97999999999956,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
4,1621253235087,17/05/2021 12:07:15,1621253234771,10,17/05/2021 22:07:14,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,buttonD,response_button_image,27573,,,ICAR43_D.png,1,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
5,1621253235529,17/05/2021 12:07:15,1621253235219,10,17/05/2021 22:07:15,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,1,1,4,Screen 4,fixation,fixation,450,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
6,1621253237275,17/05/2021 12:07:17,1621253236993,10,17/05/2021 22:07:16,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,1,1,5,Screen 5,advancementZone,continue_button,1760,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
7,1621253292683,17/05/2021 12:08:12,1621253292379,10,17/05/2021 22:08:12,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,buttonC,response_button_image,55351,,,ICAR44_C.png,1,0,1,0,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
8,1621253293146,17/05/2021 12:08:13,1621253292817,10,17/05/2021 22:08:12,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,fixation,fixation,449.9400000000023,,,,,0,1,0,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
9,1621253360467,17/05/2021 12:09:20,1621253360173,10,17/05/2021 22:09:20,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,response_button_image,67305,,,ICAR45_E.png,1,0,1,0,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
10,1621253360935,17/05/2021 12:09:20,1621253360618,10,17/05/2021 22:09:20,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,fixation,fixation,449.9799999999814,,,,,0,1,0,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
11,1621253381515,17/05/2021 12:09:41,1621253381219,10,17/05/2021 22:09:41,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,buttonA,response_button_image,20530,,,ICAR46_A.png,1,0,1,0,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
12,1621253381970,17/05/2021 12:09:41,1621253381667,10,17/05/2021 22:09:41,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,fixation,fixation,449.9800000000105,,,,,0,1,0,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
13,1621253437445,17/05/2021 12:10:37,1621253437142,10,17/05/2021 22:10:37,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,buttonB,response_button_image,55406,,,ICAR47_B.png,1,0,1,0,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
14,1621253437882,17/05/2021 12:10:37,1621253437583,10,17/05/2021 22:10:37,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,fixation,fixation,450,,,,,0,1,0,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
15,1621253505453,17/05/2021 12:11:45,1621253505166,10,17/05/2021 22:11:45,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,buttonD,response_button_image,67525,,,ICAR48_D.png,1,0,1,0,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
16,1621253505938,17/05/2021 12:11:45,1621253505616,10,17/05/2021 22:11:45,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,6,5,2,Screen 2,fixation,fixation,450,,,,,0,1,0,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
17,1621253640576,17/05/2021 12:14:00,1621253639756,10,17/05/2021 22:13:59,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,Zone1,response_button_image,134071,,,ICAR50_E.png,1,0,1,0,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
18,1621253641170,17/05/2021 12:14:01,1621253640198,10,17/05/2021 22:14:00,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,7,6,2,Screen 2,fixation,fixation,449.9799999999814,,,,,0,1,0,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
19,1621253678506,17/05/2021 12:14:38,1621253678208,10,17/05/2021 22:14:38,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,buttonC,response_button_image,37954,,,ICAR53_C.png,1,0,1,0,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
20,1621253679069,17/05/2021 12:14:39,1621253678648,10,17/05/2021 22:14:38,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,8,7,2,Screen 2,fixation,fixation,449.96000000002095,,,,,0,1,0,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
21,1621253878276,17/05/2021 12:17:58,1621253877451,10,17/05/2021 22:17:57,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,Zone1,response_button_image,198744,,,ICAR54_E.png,1,0,1,0,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
22,1621253878585,17/05/2021 12:17:58,1621253877896,10,17/05/2021 22:17:57,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,fixation,fixation,450,,,,,0,1,0,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
23,1621253939021,17/05/2021 12:18:59,1621253938705,10,17/05/2021 22:18:58,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,buttonD,response_button_image,60772,,,ICAR55_D.png,1,0,1,0,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
24,1621253939459,17/05/2021 12:18:59,1621253939147,10,17/05/2021 22:18:59,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,10,9,2,Screen 2,fixation,fixation,450,,,,,0,1,0,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
25,1621253981093,17/05/2021 12:19:41,1621253980783,10,17/05/2021 22:19:40,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,Zone1,response_button_image,41595,,,ICAR56_E.png,1,0,1,0,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
26,1621253981537,17/05/2021 12:19:41,1621253981229,10,17/05/2021 22:19:41,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,fixation,fixation,450,,,,,0,1,0,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
27,1621253983102,17/05/2021 12:19:43,1621253982786,10,17/05/2021 22:19:42,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,advancementZone,continue_button,1541,,,,,0,1,0,,,,,,end,,,,,,,,,
28,1621253983383,17/05/2021 12:19:43,1621253982795,10,17/05/2021 22:19:42,52673,2,task-mowt,,12731887,5f4782fff2148f037333f7ee,3843672,,complete,,60a25ac7a23da9847fa1011e,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,ABC,Spreadsheet1,,,END TASK,,,,,791254,,,,,0,1,0,,,,,,,,,,,,,,,
1,1621253931580,17/05/2021 12:18:51,1621253933157,10,17/05/2021 22:18:53,52673,2,task-mowt,,12732519,5c7076993065320001bde043,3843804,,complete,,60a25e4ec1461183287715a6,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1621253964817,17/05/2021 12:19:24,1621253966456,10,17/05/2021 22:19:26,52673,2,task-mowt,,12732519,5c7076993065320001bde043,3843804,,complete,,60a25e4ec1461183287715a6,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,31736.075000022538,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
3,1621253965280,17/05/2021 12:19:25,1621253966895,10,17/05/2021 22:19:26,52673,2,task-mowt,,12732519,5c7076993065320001bde043,3843804,,complete,,60a25e4ec1461183287715a6,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,fixation,444.27500000000146,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
4,1621254015011,17/05/2021 12:20:15,1621254016638,10,17/05/2021 22:20:16,52673,2,task-mowt,,12732519,5c7076993065320001bde043,3843804,,complete,,60a25e4ec1461183287715a6,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1920x1080,1920x969,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,buttonD,response_button_image,49731.69000001508,,,ICAR43_D.png,1,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
